geoid,minority_afternoon_air_temp,white_afternoon_air_temp,climate_zone,population,population_minority
36047054300,-0.14458916145800002,-0.245139036542,Continental,283,104.993
36047054400,-0.275539292518,-0.776137396482,Continental,3487,913.594
36047054500,-0.21200533824,-0.45051134376000007,Continental,8138,2604.16
36047054600,-0.383269099224,-1.068507791776,Continental,4782,1262.448
36047054700,-0.20968174933299996,-0.569804307667,Continental,5724,1539.7559999999999
36047054900,-0.29342387402,-0.53312224998,Continental,4171,1480.705
36047055100,-0.405908342091,-0.271734966909,Continental,5361,3211.239
36047055300,0.043809788715,0.127993304285,Continental,2740,698.7
36047055500,-0.244281551391,-0.380479449609,Continental,7696,3009.136
36047055700,-0.057702633979,-0.089874435021,Continental,1981,774.571
36047056100,0.133415849,0.400247547,Continental,3538,884.5
36047056300,-0.08560881538399999,-0.11074167861599998,Continental,5390,2350.04
36047056500,0.049262067296,0.15017950070400002,Continental,3156,779.532
36047056900,0.180822533364,0.732422584636,Continental,1691,334.81800000000004
36047057100,0.068749433883,0.333294039117,Continental,4038,690.498
36047057300,-0.040906234839,-0.13169391216100002,Continental,2457,582.309
36047057500,0.104459143963,0.390607889037,Continental,3983,840.4130000000001
36047057900,0.31386221850099993,0.27499747849899997,Continental,1165,620.9449999999999
36047058900,0.09190918348,0.46176059652000007,Continental,1691,280.706
36047059100,0.130455334464,0.49673377353600007,Continental,3638,756.7040000000001
36047059300,0.23941119829899998,0.6849563627009999,Continental,2022,523.698
36047072600,0.35690090620799997,0.008776251792,Continental,2343,2286.768
36047073200,0.30411572723200003,0.005259376768000001,Continental,2195,2157.685
36047073400,-1.207360201707,-0.025898431293,Continental,1776,1738.7040000000002
36047073600,-0.18101472418400003,-0.009126792816,Continental,3198,3044.496
36047073800,-0.85266259617,-0.38308029683,Continental,3977,2744.1299999999997
36047074000,-1.239980322256,-0.148575469744,Continental,3598,3213.014
36047074200,-0.7644584550540001,-0.6591140869459999,Continental,3136,1684.0320000000002
36047074400,-0.250188079872,-1.187674448128,Continental,2777,483.198
36047074600,-0.53475129642,-1.03343432358,Continental,2577,878.7570000000001
36047074800,-0.40340877976,-1.24315766824,Continental,1957,479.465
36047075000,-0.32212742175,-0.9663822652499999,Continental,2857,714.25
36047075200,-0.024080708947000002,-1.392431582053,Continental,1031,17.527
36047075400,-0.018341646279,-1.6490807427210001,Continental,1294,14.234000000000002
36047075600,-0.298909219574,-1.152106409426,Continental,2150,442.90000000000003
36047075800,-0.18748447166399998,-1.142192632336,Continental,1653,233.07299999999998
36047076000,-0.164157566412,-1.2153177815879999,Continental,2930,348.67
36047076200,-0.51906418725,-0.79502236275,Continental,4285,1692.575
36047076400,-0.37857513283200006,-0.160705683168,Continental,3602,2528.6040000000003
36047076600,0.31720593842,0.04407645158,Continental,2103,1846.434
36047076800,-0.287947428034,-1.1375348889659997,Continental,3219,650.2379999999999
36047077000,0.681300380672,0.100007395328,Continental,2820,2459.04
36047077200,-0.262730803176,-0.16656789482399997,Continental,3114,1905.768
36047077400,-0.355459321944,-0.073839376056,Continental,3250,2691
36047077600,-1.2491309457060003,-0.08398639229400001,Continental,3732,3496.884
36047078000,-1.284783746025,-0.032943172975000004,Continental,2161,2106.975
36047078200,-0.380640370786,-0.0034568752140000003,Continental,4923,4878.693
36047078400,-1.384207286776,-0.08366894522400001,Continental,2386,2249.998
36047078600,0.043187623496,0.004375838504,Continental,4753,4315.723999999999
36047078800,0.653679719212,0.007939429788,Continental,3528,3485.6639999999998
36047079000,0.5990746086000001,0.015360887400000002,Continental,5096,4968.5999999999995
36047079200,0.673263005368,0.081516148632,Continental,3488,3111.2960000000003
36047079400,0.7978338107069999,0.068435256293,Continental,1716,1580.436
36047079601,0.3980554112,0.12570170879999998,Continental,4536,3447.36
36047079602,0.688714048854,0.102002425146,Continental,4797,4178.187
36047079801,0.0670878437,0.0330432663,Continental,2869,1922.23
36047079802,0.162309562909,0.059122310091000004,Continental,5441,3988.2529999999997
36047080000,0.65695543959,0.22486394241,Continental,3689,2748.305
36047080200,0.510250594455,0.086533726545,Continental,4578,3914.19
36047080400,0.587390221085,0.068911701915,Continental,3191,2855.945
36047080600,0.418080431748,0.20872681225199996,Continental,3355,2237.7850000000003
36047080800,0.46575209899200004,0.04494099200800001,Continental,1326,1209.3120000000001
36047081000,0.6218951077599999,0.13651356024,Continental,2322,1904.04
36047081400,0.33803001480600003,0.007250899194,Continental,2770,2711.8300000000004
36047081600,0.45064504648799997,0.030813336512,Continental,2653,2483.2079999999996
36047081800,0.46370906472799994,0.045301983272,Continental,4528,4125.008
36047082000,0.6067101552,0.025279589800000002,Continental,5175,4968
36047082200,0.722585868058,0.10134328594200001,Continental,7170,6288.09
36047082400,0.746973592101,0.016022926899,Continental,4910,4806.89
36047082600,0.5745697161750001,0.053375328825000005,Continental,4911,4493.5650000000005
36047082800,0.833513382429,0.059855730571,Continental,3706,3457.698
36047083000,0.560782703052,0.006811125948,Continental,6306,6230.3279999999995
36047083200,0.5720362551360001,5.72608864e-4,Continental,2127,2124.873
36047083400,0.520444857,0,Continental,1745,1745
36047083600,0.574068113,0,Continental,2017,2017
36047083800,0.6877808097210001,6.88469279e-4,Continental,2073,2070.927
36047084000,0.95445021063,0.012571279370000002,Continental,2520,2487.24
36047084600,0.9182270390020001,0.039256838998,Continental,2023,1940.0570000000002
36047084800,1.4753824921260001,0.004439465874,Continental,1701,1695.897
36047085000,0.75746793,0,Continental,1489,1489
36047085200,0.236709211,0,Continental,26,26
36047085400,0.22937122545900002,0.007337985541,Continental,1966,1905.054
36047085600,0.4223337216660001,0.013511192334000001,Continental,3384,3279.0960000000005
36047085800,0.113992007961,3.43005039e-4,Continental,2107,2100.679
36047086000,0.5054033057659999,0.0015207722339999998,Continental,3627,3616.119
36047086200,0.829324141408,0.041814662592,Continental,2821,2685.592
36047086400,0.7075624199499999,0.0035555900499999998,Continental,2343,2331.285
36047086600,0.7327515557640001,0.023442000236000002,Continental,3145,3047.505
36047086800,0.699560996079,0.015005904921,Continental,3413,3341.327
36047087000,0.62398598496,0.02599941604,Continental,3125,3000
36047087200,0.576882976512,0.034221871487999996,Continental,3130,2954.7200000000003
36047087401,0.5631797195010001,0.044349643499,Continental,3759,3484.5930000000003
36047087600,0.5495483011479999,0.14083901185199998,Continental,1709,1360.3639999999998
36047087800,0.805761952912,0.011440839088,Continental,2647,2609.942
36047088000,0.81716737812,0.07105803288,Continental,2725,2507
36047088200,0.540020237442,0.007112728558000002,Continental,6353,6270.411
36047088400,1.162238117616,0.022510218383999997,Continental,4401,4317.381
36047088600,0.235850645086,0.004323127914,Continental,4089,4015.398
36047088800,0.829468514448,0.001662261552,Continental,4086,4077.828
36047089000,1.0509094237430001,0.024739935257,Continental,5912,5776.023999999999
36047089200,1.15110849015,0.02229465985,Continental,3265,3202.965
36047089400,0.80119398957,0.03164799543,Continental,3254,3130.3480000000004
36047089600,0.82202675628,0.00413078772,Continental,3160,3144.2
36047089800,0.690342231216,0.022821230784,Continental,1820,1761.76
36047090000,0.634053480742,0.0012706482580000001,Continental,3912,3904.176
36047090200,0.750465240525,0.019242698475,Continental,3309,3226.275
36047090600,0.32770593817599997,0.0026427898239999997,Continental,3295,3268.64
36047090800,0.591297427286,0.010838445714000002,Continental,5992,5884.144
36047091000,0.625070844,0,Continental,4196,4196
36047091200,0.5432613129739999,0.0010887000259999999,Continental,5589,5577.822
36047091600,0.612403239033,0.004317041967,Continental,3481,3456.633
36047091800,0.286348997314,5.73845686e-4,Continental,2250,2245.5
36047092000,0.496600721592,0.001994380408,Continental,2523,2512.908
36047092200,0.9026001493779999,0.012815823621999999,Continental,2537,2501.482
36047092400,0.8005120334679999,0.001604232532,Continental,2653,2647.694
36047092800,1.17951814695,0.026533128050000004,Continental,3022,2955.516
36047093000,1.5769827822420002,0.009519010758000001,Continental,3068,3049.592
36047093200,0.791801172571,0.018640150429,Continental,1124,1098.148
36047093400,0.7394701645589999,0.017408202440999998,Continental,2464,2407.328
36047093600,0.840414286432,0.006777534568,Continental,1692,1678.464
36047093800,0.803584105716,0.004850608284,Continental,2476,2461.1440000000002
36047094600,1.1422118646900001,0.01739408931,Continental,1947,1917.795
36047111800,-0.08469369287999999,-0.0032540671200000006,Continental,3639,3504.357
36047112000,0.154983145518,4.6634848199999997e-4,Continental,3105,3095.685
36047112200,0.659370721184,0.0053175058159999995,Continental,3168,3142.656
36047112400,0.86576753679,0.01318427721,Continental,3054,3008.19
36047112600,0.8762359181130001,0.009745798887000001,Continental,3237,3201.3930000000005
36047112800,0.615202313876,0.054223490124,Continental,3764,3459.116
36047113000,0.852843735068,0.010358425932,Continental,3699,3654.612
36047113200,0.540796601475,0.013866579525,Continental,1973,1923.675
36047113400,0.561160151688,0.009124555312,Continental,3105,3055.32
36047114201,0.0196478646,5.037914e-4,Continental,1554,1515.1499999999999
36047114202,-0.576388242963,-0.022145758037000002,Continental,3011,2899.593
36047114400,0.600274289682,0.028944043317999997,Continental,2545,2427.9300000000003
36047114600,-0.539990492619,-0.021914286381,Continental,2852,2740.772
36047115000,-1.269840924,-0.012826675999999999,Continental,2557,2531.43
36047115200,-0.408753060781,-0.021966708218999997,Continental,3122,2962.7780000000002
36047115600,0.868306286,0,Continental,3924,3924
36047115800,0.448209485516,0.008215652484000002,Continental,2878,2826.196
36047116000,0.159918661348,0.0017786706520000002,Continental,2324,2298.436
36047116200,0.416813994,0,Continental,2429,2429
36047116400,0.706303846,0,Continental,3596,3596
36047116600,-1.1359378466730001,-0.048564600326999996,Continental,3128,2999.7520000000004
36047116800,-0.7476192041819999,-0.010615282817999998,Continental,2028,1999.608
36047117000,-1.200945966057,-0.008465882943,Continental,1791,1778.463
36047117201,-0.23869232573,-0.00561916427,Continental,2745,2681.865
36047117202,0.228020045325,0.011245479675,Continental,3756,3579.468
36047117400,0.172685507872,0.001568284128,Continental,4143,4105.713
36047117601,0.35294397434400004,0.021731157656,Continental,3203,3017.226
36047119200,-0.681629185986,-0.008977892014,Continental,3090,3049.83
36047119400,0.5316778943070001,0.018144126693,Continental,4892,4730.564
36047119800,-0.177873030317,-0.011152506683,Continental,3671,3454.4109999999996
36047123700,0.05672835370800001,0.3763125142920001,Continental,6966,912.546
36047150200,-0.00994749966,-0.03742154634,Continental,2651,556.7099999999999
36047152200,0.589106792308,0.41448229169199996,Continental,3717,2181.8790000000004
36061000201,-1.53879405994,-0.18052891206,Continental,2750,2461.25
36061000202,-1.5576167894489998,-0.386973459551,Continental,7773,6226.173
36061000600,-1.424654088394,-0.070261009606,Continental,9838,9375.614
36061000700,-0.47021582625599995,-1.277798397744,Continental,8501,2286.769
36061000800,-0.4805467466850001,-0.037842408315,Continental,9315,8635.005000000001
36061000900,-0.442176894258,-0.775941271742,Continental,1796,651.948
36061001001,-0.39140862402000004,-0.89189833998,Continental,1546,471.53
36061001002,-1.429062055832,-0.026194620168000005,Continental,5157,5064.174
36061001200,-0.7051954513500001,-0.68572259865,Continental,4168,2113.176
36061001300,-0.434545582042,-0.727341000958,Continental,4455,1666.17
36061001401,-0.023535108768,-0.050474667232,Continental,3024,961.6320000000001
36061001402,-0.009451908571000001,-0.0036940004290000007,Continental,2941,2114.579
36061001501,-0.5911923491350001,-0.8831027858649999,Continental,7398,2966.598
36061001502,-0.4391660573099999,-1.13490583269,Continental,8309,2318.211
36061001600,0.215346444453,0.043172696547,Continental,6968,5804.344
36061001800,0.286199356256,0.115766031744,Continental,6788,4833.0560000000005
36061002000,-1.457492772098,-0.031263889902,Continental,4586,4489.694
36061002100,-0.39421828404,-1.01875047596,Continental,6666,1859.8139999999999
36061002201,-0.393338105187,-0.10518927781300001,Continental,6565,5179.785
36061002202,-0.241861765323,-0.392946017677,Continental,2099,799.719
36061002400,-1.32876941571,-0.01342191329,Continental,4192,4150.08
36061002500,-1.5034354179409999,-0.026000409059,Continental,5483,5389.789
36061002601,-0.40601034910800005,-0.136059542892,Continental,3488,2612.512
36061002602,-0.23638648838399998,-0.33459536761599995,Continental,3946,1633.644
36061002700,0.106901004288,0.021585779712,Continental,1341,1115.712
36061002800,-0.46700405593000005,-0.23001692307000002,Continental,6765,4532.55
36061002900,-0.202253182776,-0.036816773223999996,Continental,5924,5011.704
36061003001,0.013183352333999998,0.015854868666,Continental,3815,1732.0099999999998
36061003002,-0.3135619014839999,-0.378627726516,Continental,2939,1331.367
36061003100,-0.2531829813,-0.3008279186999999,Continental,2525,1153.925
36061003200,-0.28487410878400005,-0.7289127552160002,Continental,7814,2195.7340000000004
36061003300,-0.10091346218,-0.32850552582000003,Continental,5224,1227.6399999999999
36061003400,-0.38571802128200006,-0.561992104718,Continental,6569,2673.583
36061003601,0.34279573018199994,0.10181611181799999,Continental,3132,2414.772
36061003602,0.076648476017,0.125590246983,Continental,3212,1217.348
36061003700,-0.09226850009700001,-0.429022460903,Continental,2666,471.88199999999995
36061003800,-0.12270922537899999,-0.181780167621,Continental,8927,3597.5809999999997
36061003900,-0.333518647616,-1.155403886384,Continental,6931,1552.5439999999999
36061004000,-0.19106391447999999,-0.4252712935199999,Continental,8105,2512.55
36061004100,0.23155475772,0.11928578428,Continental,7997,5278.02
36061004200,-0.3825185877,-0.5619717523,Continental,5384,2180.52
36061004300,0.40731619665599994,0.49183655534400006,Continental,3968,1797.504
36061004400,-0.292872581776,-0.783864851224,Continental,16594,4513.568
